"","game_id","game_date","season","week","play_id","team","opponent","score_differential","qtr","game_seconds_remaining","rusher_player_id","rusher_id","rusher_player_name","rushing_yards","down","ydstogo","yardline_100","yards_gained","age","opponent_rush_epa_allowed","gameday","weekday","location","rest","roof","surface","temp","wind","stadium","stadium_id","is_home","latitude","longitude","travel_distance"
"1","2023_01_ARI_WAS","2023-09-10",2023,1,55,"WAS","ARI",0,1,3600,"00-0037746","00-0037746","B.Robinson",3,1,10,75,3,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"2","2023_01_ARI_WAS","2023-09-10",2023,1,102,"WAS","ARI",0,1,3535,"00-0038611","00-0038611","C.Rodriguez",2,3,1,66,2,23.96,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"3","2023_01_ARI_WAS","2023-09-10",2023,1,276,"ARI","WAS",0,1,3359,"00-0033553","00-0033553","J.Conner",-1,1,10,83,-1,28.35,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"4","2023_01_ARI_WAS","2023-09-10",2023,1,310,"ARI","WAS",0,1,3328,"00-0033553","00-0033553","J.Conner",6,2,11,84,6,28.35,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"5","2023_01_ARI_WAS","2023-09-10",2023,1,405,"ARI","WAS",0,1,3208,"00-0033553","00-0033553","J.Conner",5,3,13,75,5,28.35,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"6","2023_01_ARI_WAS","2023-09-10",2023,1,558,"WAS","ARI",0,1,3100,"00-0036328","00-0036328","A.Gibson",3,2,4,70,3,25.22,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"7","2023_01_ARI_WAS","2023-09-10",2023,1,621,"WAS","ARI",0,1,3047,"00-0037746","00-0037746","B.Robinson",-1,1,10,49,-1,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"8","2023_01_ARI_WAS","2023-09-10",2023,1,1192,"ARI","WAS",-4,2,2648,"00-0037299","00-0037299","K.Ingram",-3,2,6,33,-3,23.87,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"9","2023_01_ARI_WAS","2023-09-10",2023,1,1280,"WAS","ARI",1,2,2606,"00-0037746","00-0037746","B.Robinson",6,1,10,75,6,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"10","2023_01_ARI_WAS","2023-09-10",2023,1,1302,"WAS","ARI",1,2,2569,"00-0037746","00-0037746","B.Robinson",5,2,4,69,5,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"11","2023_01_ARI_WAS","2023-09-10",2023,1,1349,"WAS","ARI",1,2,2491,"00-0036328","00-0036328","A.Gibson",3,2,5,59,3,25.22,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"12","2023_01_ARI_WAS","2023-09-10",2023,1,1449,"WAS","ARI",1,2,2335,"00-0036328","00-0036328","A.Gibson",3,1,10,19,3,25.22,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"13","2023_01_ARI_WAS","2023-09-10",2023,1,1487,"ARI","WAS",-1,2,2331,"00-0033553","00-0033553","J.Conner",2,1,10,84,2,28.35,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"14","2023_01_ARI_WAS","2023-09-10",2023,1,1552,"ARI","WAS",-1,2,2263,"00-0033553","00-0033553","J.Conner",6,2,13,87,6,28.35,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"15","2023_01_ARI_WAS","2023-09-10",2023,1,1742,"ARI","WAS",-1,2,2067,"00-0033553","00-0033553","J.Conner",4,1,10,88,4,28.35,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"16","2023_01_ARI_WAS","2023-09-10",2023,1,1824,"ARI","WAS",-1,2,1956,"00-0037299","00-0037299","K.Ingram",-3,1,10,61,-3,23.87,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"17","2023_01_ARI_WAS","2023-09-10",2023,1,2389,"ARI","WAS",3,3,1769,"00-0033553","00-0033553","J.Conner",6,1,10,64,6,28.35,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"18","2023_01_ARI_WAS","2023-09-10",2023,1,2697,"WAS","ARI",-6,3,1479,"00-0037746","00-0037746","B.Robinson",5,2,4,69,5,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"19","2023_01_ARI_WAS","2023-09-10",2023,1,2744,"WAS","ARI",-6,3,1409,"00-0037746","00-0037746","B.Robinson",6,2,5,59,6,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"20","2023_01_ARI_WAS","2023-09-10",2023,1,2766,"WAS","ARI",-6,3,1377,"00-0037746","00-0037746","B.Robinson",1,1,10,53,1,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"21","2023_01_ARI_WAS","2023-09-10",2023,1,2900,"ARI","WAS",6,3,1222,"00-0033553","00-0033553","J.Conner",12,1,10,75,12,28.35,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"22","2023_01_ARI_WAS","2023-09-10",2023,1,2935,"ARI","WAS",6,3,1184,"00-0033553","00-0033553","J.Conner",5,1,10,63,5,28.35,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"23","2023_01_ARI_WAS","2023-09-10",2023,1,2981,"ARI","WAS",6,3,1126,"00-0033553","00-0033553","J.Conner",2,2,10,63,2,28.35,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"24","2023_01_ARI_WAS","2023-09-10",2023,1,3196,"ARI","WAS",6,3,988,"00-0037299","00-0037299","K.Ingram",-1,1,10,60,-1,23.87,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"25","2023_01_ARI_WAS","2023-09-10",2023,1,3285,"WAS","ARI",-6,3,902,"00-0037746","00-0037746","B.Robinson",4,1,10,29,4,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"26","2023_01_ARI_WAS","2023-09-10",2023,1,3327,"WAS","ARI",-6,4,900,"00-0037746","00-0037746","B.Robinson",7,2,6,25,7,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"27","2023_01_ARI_WAS","2023-09-10",2023,1,3349,"WAS","ARI",-6,4,869,"00-0037746","00-0037746","B.Robinson",7,1,10,18,7,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"28","2023_01_ARI_WAS","2023-09-10",2023,1,3392,"WAS","ARI",-6,4,818,"00-0037746","00-0037746","B.Robinson",3,2,3,11,3,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"29","2023_01_ARI_WAS","2023-09-10",2023,1,3437,"WAS","ARI",-6,4,756,"00-0038611","00-0038611","C.Rodriguez",2,2,8,8,2,23.96,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"30","2023_01_ARI_WAS","2023-09-10",2023,1,3520,"ARI","WAS",-1,4,708,"00-0033553","00-0033553","J.Conner",-1,1,10,75,-1,28.35,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"31","2023_01_ARI_WAS","2023-09-10",2023,1,3612,"WAS","ARI",1,4,587,"00-0037746","00-0037746","B.Robinson",2,1,10,76,2,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"32","2023_01_ARI_WAS","2023-09-10",2023,1,3641,"WAS","ARI",1,4,549,"00-0037746","00-0037746","B.Robinson",-3,2,8,74,-3,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"33","2023_01_ARI_WAS","2023-09-10",2023,1,3797,"ARI","WAS",-1,4,450,"00-0033553","00-0033553","J.Conner",8,2,10,79,8,28.35,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"34","2023_01_ARI_WAS","2023-09-10",2023,1,3819,"ARI","WAS",-1,4,414,"00-0033553","00-0033553","J.Conner",5,3,2,71,5,28.35,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"35","2023_01_ARI_WAS","2023-09-10",2023,1,3841,"ARI","WAS",-1,4,374,"00-0037299","00-0037299","K.Ingram",-3,1,10,66,-3,23.87,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"36","2023_01_ARI_WAS","2023-09-10",2023,1,3868,"ARI","WAS",-1,4,339,"00-0037299","00-0037299","K.Ingram",6,2,13,69,6,23.87,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"37","2023_01_ARI_WAS","2023-09-10",2023,1,3999,"WAS","ARI",1,4,278,"00-0037746","00-0037746","B.Robinson",1,1,10,22,1,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"38","2023_01_ARI_WAS","2023-09-10",2023,1,4021,"WAS","ARI",1,4,234,"00-0037746","00-0037746","B.Robinson",3,2,9,21,3,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"39","2023_01_ARI_WAS","2023-09-10",2023,1,4043,"WAS","ARI",1,4,189,"00-0037746","00-0037746","B.Robinson",3,3,6,18,3,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"40","2023_01_ARI_WAS","2023-09-10",2023,1,4160,"ARI","WAS",-4,4,122,"00-0033553","00-0033553","J.Conner",3,2,1,66,3,28.35,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",0,38.9077,-76.8644,1997.31226409172
"41","2023_01_ARI_WAS","2023-09-10",2023,1,4294,"WAS","ARI",4,4,70,"00-0037746","00-0037746","B.Robinson",2,1,10,36,2,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"42","2023_01_ARI_WAS","2023-09-10",2023,1,4316,"WAS","ARI",4,4,66,"00-0037746","00-0037746","B.Robinson",2,2,8,34,2,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"43","2023_01_ARI_WAS","2023-09-10",2023,1,4356,"WAS","ARI",4,4,60,"00-0037746","00-0037746","B.Robinson",3,3,6,32,3,24.47,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"44","2023_01_ARI_WAS","2023-09-10",2023,1,4406,"WAS","ARI",4,4,52,"00-0038611","00-0038611","C.Rodriguez",3,3,13,39,3,23.96,NA,"2023-09-10","Sunday","Home",7,"outdoors","",NA,NA,"FedExField","WAS00",1,38.9077,-76.8644,0
"45","2023_01_BUF_NYJ","2023-09-11",2023,1,108,"BUF","NYJ",0,1,3541,"00-0037248","00-0037248","J.Cook",3,1,10,63,3,23.96,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",0,40.8135,-74.0744,278.228932689741
"46","2023_01_BUF_NYJ","2023-09-11",2023,1,130,"BUF","NYJ",0,1,3504,"00-0037248","00-0037248","J.Cook",2,2,7,60,2,23.96,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",0,40.8135,-74.0744,278.228932689741
"47","2023_01_BUF_NYJ","2023-09-11",2023,1,195,"NYJ","BUF",0,1,3450,"00-0038120","00-0038120","Bre.Hall",26,1,10,88,26,22.28,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"48","2023_01_BUF_NYJ","2023-09-11",2023,1,413,"BUF","NYJ",0,1,3264,"00-0037248","00-0037248","J.Cook",5,1,15,82,5,23.96,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",0,40.8135,-74.0744,278.228932689741
"49","2023_01_BUF_NYJ","2023-09-11",2023,1,512,"BUF","NYJ",0,1,3112,"00-0037248","00-0037248","J.Cook",8,2,7,59,8,23.96,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",0,40.8135,-74.0744,278.228932689741
"50","2023_01_BUF_NYJ","2023-09-11",2023,1,829,"NYJ","BUF",-3,1,2794,"00-0033893","00-0033893","D.Cook",5,1,10,57,5,28.09,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"51","2023_01_BUF_NYJ","2023-09-11",2023,1,851,"NYJ","BUF",-3,1,2759,"00-0033893","00-0033893","D.Cook",-4,2,5,52,-4,28.09,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"52","2023_01_BUF_NYJ","2023-09-11",2023,1,1020,"NYJ","BUF",-3,2,2582,"00-0038120","00-0038120","Bre.Hall",83,1,10,96,83,22.28,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"53","2023_01_BUF_NYJ","2023-09-11",2023,1,1054,"NYJ","BUF",-3,2,2527,"00-0033893","00-0033893","D.Cook",1,1,10,13,1,28.09,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"54","2023_01_BUF_NYJ","2023-09-11",2023,1,1076,"NYJ","BUF",-3,2,2491,"00-0033893","00-0033893","D.Cook",4,2,9,12,4,28.09,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"55","2023_01_BUF_NYJ","2023-09-11",2023,1,1164,"BUF","NYJ",0,2,2435,"00-0037248","00-0037248","J.Cook",-5,1,10,75,-5,23.96,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",0,40.8135,-74.0744,278.228932689741
"56","2023_01_BUF_NYJ","2023-09-11",2023,1,1291,"BUF","NYJ",0,2,2279,"00-0037248","00-0037248","J.Cook",12,1,10,48,12,23.96,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",0,40.8135,-74.0744,278.228932689741
"57","2023_01_BUF_NYJ","2023-09-11",2023,1,1329,"BUF","NYJ",0,2,2252,"00-0037248","00-0037248","J.Cook",-1,1,10,36,-1,23.96,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",0,40.8135,-74.0744,278.228932689741
"58","2023_01_BUF_NYJ","2023-09-11",2023,1,1406,"BUF","NYJ",0,2,2134,"00-0035657","00-0035657","D.Harris",3,2,7,8,3,26.58,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",0,40.8135,-74.0744,278.228932689741
"59","2023_01_BUF_NYJ","2023-09-11",2023,1,1524,"NYJ","BUF",-7,2,2036,"00-0033893","00-0033893","D.Cook",10,2,8,72,10,28.09,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"60","2023_01_BUF_NYJ","2023-09-11",2023,1,1621,"BUF","NYJ",7,2,1956,"00-0037248","00-0037248","J.Cook",13,2,4,44,13,23.96,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",0,40.8135,-74.0744,278.228932689741
"61","2023_01_BUF_NYJ","2023-09-11",2023,1,1928,"NYJ","BUF",-10,3,1800,"00-0038120","00-0038120","Bre.Hall",0,1,10,75,0,22.28,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"62","2023_01_BUF_NYJ","2023-09-11",2023,1,2053,"NYJ","BUF",-10,3,1651,"00-0033893","00-0033893","D.Cook",9,1,10,36,9,28.09,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"63","2023_01_BUF_NYJ","2023-09-11",2023,1,2075,"NYJ","BUF",-10,3,1607,"00-0033893","00-0033893","D.Cook",-1,2,1,27,-1,28.09,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"64","2023_01_BUF_NYJ","2023-09-11",2023,1,2097,"NYJ","BUF",-10,3,1563,"00-0033893","00-0033893","D.Cook",6,3,2,28,6,28.09,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"65","2023_01_BUF_NYJ","2023-09-11",2023,1,2122,"NYJ","BUF",-10,3,1533,"00-0038120","00-0038120","Bre.Hall",1,1,10,22,1,22.28,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"66","2023_01_BUF_NYJ","2023-09-11",2023,1,2151,"NYJ","BUF",-10,3,1494,"00-0038120","00-0038120","Bre.Hall",-4,2,9,21,-4,22.28,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"67","2023_01_BUF_NYJ","2023-09-11",2023,1,2259,"BUF","NYJ",7,3,1439,"00-0037248","00-0037248","J.Cook",-1,1,10,75,-1,23.96,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",0,40.8135,-74.0744,278.228932689741
"68","2023_01_BUF_NYJ","2023-09-11",2023,1,2331,"BUF","NYJ",7,3,1316,"00-0037248","00-0037248","J.Cook",3,2,1,52,3,23.96,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",0,40.8135,-74.0744,278.228932689741
"69","2023_01_BUF_NYJ","2023-09-11",2023,1,2747,"NYJ","BUF",-7,3,925,"00-0038120","00-0038120","Bre.Hall",7,2,10,75,7,22.28,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"70","2023_01_BUF_NYJ","2023-09-11",2023,1,2874,"BUF","NYJ",7,4,819,"00-0037248","00-0037248","J.Cook",4,2,4,79,4,23.96,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",0,40.8135,-74.0744,278.228932689741
"71","2023_01_BUF_NYJ","2023-09-11",2023,1,2971,"BUF","NYJ",7,4,668,"00-0030513","00-0030513","L.Murray",6,1,10,65,6,33.65,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",0,40.8135,-74.0744,278.228932689741
"72","2023_01_BUF_NYJ","2023-09-11",2023,1,2993,"BUF","NYJ",7,4,630,"00-0030513","00-0030513","L.Murray",2,2,4,59,2,33.65,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",0,40.8135,-74.0744,278.228932689741
"73","2023_01_BUF_NYJ","2023-09-11",2023,1,3047,"NYJ","BUF",-7,4,583,"00-0033893","00-0033893","D.Cook",5,1,10,57,5,28.09,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"74","2023_01_BUF_NYJ","2023-09-11",2023,1,3076,"NYJ","BUF",-7,4,545,"00-0033893","00-0033893","D.Cook",0,2,5,52,0,28.09,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"75","2023_01_BUF_NYJ","2023-09-11",2023,1,3123,"NYJ","BUF",-7,4,452,"00-0038120","00-0038120","Bre.Hall",4,1,10,28,4,22.28,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"76","2023_01_BUF_NYJ","2023-09-11",2023,1,3145,"NYJ","BUF",-7,4,415,"00-0038120","00-0038120","Bre.Hall",1,2,6,24,1,22.28,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"77","2023_01_BUF_NYJ","2023-09-11",2023,1,3347,"NYJ","BUF",0,4,291,"00-0038120","00-0038120","Bre.Hall",6,1,10,27,6,22.28,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"78","2023_01_BUF_NYJ","2023-09-11",2023,1,3369,"NYJ","BUF",0,4,248,"00-0038120","00-0038120","Bre.Hall",3,2,4,21,3,22.28,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"79","2023_01_BUF_NYJ","2023-09-11",2023,1,3391,"NYJ","BUF",0,4,200,"00-0033893","00-0033893","D.Cook",0,3,1,18,0,28.09,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"80","2023_01_BUF_NYJ","2023-09-11",2023,1,3435,"NYJ","BUF",0,4,126,"00-0033893","00-0033893","D.Cook",-3,1,10,16,-3,28.09,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"81","2023_01_BUF_NYJ","2023-09-11",2023,1,3457,"NYJ","BUF",0,4,120,"00-0033893","00-0033893","D.Cook",1,2,13,19,1,28.09,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"82","2023_01_BUF_NYJ","2023-09-11",2023,1,3489,"NYJ","BUF",0,4,116,"00-0036924","00-0036924","Mi.Carter",6,3,12,18,6,24.35,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",1,40.8135,-74.0744,0
"83","2023_01_BUF_NYJ","2023-09-11",2023,1,3965,"BUF","NYJ",0,5,597,"00-0037248","00-0037248","J.Cook",3,2,15,80,3,23.96,NA,"2023-09-11","Monday","Home",7,"outdoors","",NA,NA,"MetLife Stadium","NYC01",0,40.8135,-74.0744,278.228932689741
"84","2023_01_CAR_ATL","2023-09-10",2023,1,80,"ATL","CAR",0,1,3562,"00-0038542","00-0038542","B.Robinson",8,2,16,81,8,21.61,NA,"2023-09-10","Sunday","Home",7,"closed","",NA,NA,"Mercedes-Benz Stadium","ATL97",1,33.7554,-84.4008,0
"85","2023_01_CAR_ATL","2023-09-10",2023,1,163,"CAR","ATL",0,1,3482,"00-0035243","00-0035243","M.Sanders",4,1,10,60,4,26.36,NA,"2023-09-10","Sunday","Home",7,"closed","",NA,NA,"Mercedes-Benz Stadium","ATL97",0,33.7554,-84.4008,226.388302271642
"86","2023_01_CAR_ATL","2023-09-10",2023,1,210,"CAR","ATL",0,1,3399,"00-0035243","00-0035243","M.Sanders",9,1,10,44,9,26.36,NA,"2023-09-10","Sunday","Home",7,"closed","",NA,NA,"Mercedes-Benz Stadium","ATL97",0,33.7554,-84.4008,226.388302271642
"87","2023_01_CAR_ATL","2023-09-10",2023,1,232,"CAR","ATL",0,1,3354,"00-0036555","00-0036555","C.Hubbard",2,2,1,35,2,24.25,NA,"2023-09-10","Sunday","Home",7,"closed","",NA,NA,"Mercedes-Benz Stadium","ATL97",0,33.7554,-84.4008,226.388302271642
"88","2023_01_CAR_ATL","2023-09-10",2023,1,337,"CAR","ATL",0,1,3196,"00-0036555","00-0036555","C.Hubbard",5,1,10,20,5,24.25,NA,"2023-09-10","Sunday","Home",7,"closed","",NA,NA,"Mercedes-Benz Stadium","ATL97",0,33.7554,-84.4008,226.388302271642
"89","2023_01_CAR_ATL","2023-09-10",2023,1,359,"CAR","ATL",0,1,3155,"00-0035243","00-0035243","M.Sanders",4,2,5,15,4,26.36,NA,"2023-09-10","Sunday","Home",7,"closed","",NA,NA,"Mercedes-Benz Stadium","ATL97",0,33.7554,-84.4008,226.388302271642
"90","2023_01_CAR_ATL","2023-09-10",2023,1,403,"CAR","ATL",0,1,3074,"00-0036555","00-0036555","C.Hubbard",-1,4,1,11,-1,24.25,NA,"2023-09-10","Sunday","Home",7,"closed","",NA,NA,"Mercedes-Benz Stadium","ATL97",0,33.7554,-84.4008,226.388302271642
"91","2023_01_CAR_ATL","2023-09-10",2023,1,425,"ATL","CAR",0,1,3068,"00-0037263","00-0037263","T.Allgeier",19,1,10,88,19,23.4,NA,"2023-09-10","Sunday","Home",7,"closed","",NA,NA,"Mercedes-Benz Stadium","ATL97",1,33.7554,-84.4008,0
"92","2023_01_CAR_ATL","2023-09-10",2023,1,458,"ATL","CAR",0,1,3028,"00-0037263","00-0037263","T.Allgeier",22,1,10,69,22,23.4,NA,"2023-09-10","Sunday","Home",7,"closed","",NA,NA,"Mercedes-Benz Stadium","ATL97",1,33.7554,-84.4008,0
"93","2023_01_CAR_ATL","2023-09-10",2023,1,480,"ATL","CAR",0,1,2996,"00-0037263","00-0037263","T.Allgeier",4,1,10,47,4,23.4,NA,"2023-09-10","Sunday","Home",7,"closed","",NA,NA,"Mercedes-Benz Stadium","ATL97",1,33.7554,-84.4008,0
"94","2023_01_CAR_ATL","2023-09-10",2023,1,639,"CAR","ATL",0,1,2810,"00-0035243","00-0035243","M.Sanders",5,1,21,97,5,26.36,NA,"2023-09-10","Sunday","Home",7,"closed","",NA,NA,"Mercedes-Benz Stadium","ATL97",0,33.7554,-84.4008,226.388302271642
